Body1 X: ,Body1 Y: , ,Body2 X: ,Body2 Y: , ,Explosion X: ,Explosion Y: 
102.352,24.9646, ,-7.45063,1.5,,-15,1.5, ,
102.926,24.8612, ,-7.64188,1.5,,-15,1.5, ,
103.5,24.755, ,-7.83313,1.5,,-15,1.5, ,
104.04,24.6525, ,-8.01313,1.5,,-15,1.5, ,
104.613,24.5407, ,-8.20438,1.5,,-15,1.5, ,
105.153,24.433, ,-8.38438,1.5,,-15,1.5, ,
105.727,24.3158, ,-8.57563,1.5,,-15,1.5, ,
106.301,24.1957, ,-8.76688,1.5,,-15,1.5, ,
106.841,24.0802, ,-8.94688,1.5,,-15,1.5, ,
107.415,23.9546, ,-9.13813,1.5,,-15,1.5, ,
107.955,23.8339, ,-9.31813,1.5,,-15,1.5, ,
108.528,23.7028, ,-9.50938,1.5,,-15,1.5, ,
109.068,23.5769, ,-9.68938,1.5,,-15,1.5, ,
109.608,23.4485, ,-9.86938,1.5,,-15,1.5, ,
110.182,23.3093, ,-10.0606,1.5,,-15,1.5, ,
110.722,23.1757, ,-10.2406,1.5,,-15,1.5, ,
111.262,23.0395, ,-10.4206,1.5,,-15,1.5, ,
111.836,22.8922, ,-10.6119,1.5,,-15,1.5, ,
112.41,22.742, ,-10.8031,1.5,,-15,1.5, ,
112.983,22.5889, ,-10.9944,1.5,,-15,1.5, ,
113.523,22.4423, ,-11.1744,1.5,,-15,1.5, ,
114.063,22.2932, ,-11.3544,1.5,,-15,1.5, ,
114.603,22.1415, ,-11.5344,1.5,,-15,1.5, ,
115.143,21.9874, ,-11.7144,1.5,,-15,1.5, ,
115.683,21.8307, ,-11.8944,1.5,,-15,1.5, ,
116.223,21.6716, ,-12.0744,1.5,,-15,1.5, ,
116.763,21.5099, ,-12.2544,1.5,,-15,1.5, ,
117.303,21.3457, ,-12.4344,1.5,,-15,1.5, ,
117.843,21.179, ,-12.6144,1.5,,-15,1.5, ,
118.417,20.9992, ,-12.8056,1.5,,-15,1.5, ,
118.957,20.8273, ,-12.9856,1.5,,-15,1.5, ,
119.531,20.642, ,-13.1769,1.5,,-15,1.5, ,
120.105,20.4538, ,-13.3681,1.5,,-15,1.5, ,
120.678,20.2627, ,-13.5594,1.5,,-15,1.5, ,
121.252,20.0689, ,-13.7506,1.5,,-15,1.5, ,
121.826,19.8722, ,-13.9419,1.5,,-15,1.5, ,
122.4,19.6727, ,-14.1331,1.5,,-15,1.5, ,
122.973,19.4703, ,-14.3244,1.5,,-15,1.5, ,
123.547,19.2652, ,-14.5156,1.5,,-15,1.5, ,
124.121,19.0571, ,-14.7069,1.5,,-15,1.5, ,
124.695,18.8463, ,-14.8981,1.5,,-15,1.5, ,
125.268,18.6326, ,-15.0894,1.5,,-15,1.5, ,
125.842,18.4161, ,-15.2806,1.5,,-15,1.5, ,
126.416,18.1968, ,-15.4719,1.5,,-15,1.5, ,
126.99,17.9746, ,-15.6631,1.5,,-15,1.5, ,
127.563,17.7496, ,-15.8544,1.5,,-15,1.5, ,
128.103,17.5352, ,-16.0344,1.5,,-15,1.5, ,
128.677,17.3047, ,-16.2256,1.5,,-15,1.5, ,
129.251,17.0714, ,-16.4169,1.5,,-15,1.5, ,
129.825,16.8352, ,-16.6081,1.5,,-15,1.5, ,
130.398,16.5962, ,-16.7994,1.5,,-15,1.5, ,
130.972,16.3544, ,-16.9906,1.5,,-15,1.5, ,
131.546,16.1097, ,-17.1819,1.5,,-15,1.5, ,
132.12,15.8622, ,-17.3731,1.5,,-15,1.5, ,
